1 1.63255 31
2 1.9654  28.25
3 4.76525 31
4 7.96781 30
5 12.3893 31
6 15.2149 30
7 17.0931 31
8 16.6005 31
9 13.6009 30
10 9.8223 31
11 5.22886 30
12 2.47916 31
(cat norm.dat | awk '{print $5" "$7}'; echo 0 0)  | awk '(($1!=m)&&(m>0)){print m, sum/n, n;n=0;sum=0}{m=$1;sum=sum+$2;n=n+1}' > T_norm_maand.dat


