   -2.00000e+00,     8.14556e+02,     8.02583e+02,    -9.75512e+03,     1.34932e+04
   -1.00000e+00,     1.69416e+02,     1.79685e+02,    -1.37801e+02,     7.17369e+03
    0.00000e+00,     1.24388e+03,     1.16216e+03,    -1.02744e+04,     1.96974e+04
    1.00000e+00,     1.18294e+03,     1.89785e+03,    -9.17832e+03,     3.28447e+04
    2.00000e+00,     3.44468e+02,     3.38096e+02,    -3.93189e+03,     2.11113e+04
    3.00000e+00,     2.70938e+03,     1.89822e+03,    -3.62821e+04,     4.31151e+04
    4.00000e+00,     1.86318e+01,     1.28351e+01,     7.05992e+03,     1.52680e+04
    5.00000e+00,     8.58713e+00,     2.42000e+00,     9.35478e+03,     1.41881e+04
    6.00000e+00,     7.56404e+03,     5.06668e+00,    -1.22615e+06,     1.46906e+04
    7.00000e+00,     2.37134e+03,     1.04113e+02,    -7.86326e+04,     1.83926e+04
    8.00000e+00,     2.28712e+01,     4.25369e+03,     1.22314e+04,     4.65227e+05
    9.00000e+00,     2.72888e+00,     3.96720e+00,     1.35971e+04,     1.78626e+04
    1.00000e+01,     2.00349e+00,     1.65293e+00,     1.37429e+04,     1.74107e+04
    1.10000e+01,     2.17147e+00,     1.62580e+00,     1.36608e+04,     1.74484e+04
