    1.05000e+01,     1.42621e+03,     2.16682e+03,    -1.72091e+04,     3.04705e+04
    1.71679e+03,     1.42621e+03,     2.16682e+03,    -1.72091e+04,     3.04705e+04
    1.05000e+01,     4.84062e+01,     7.49109e+01,     1.02429e+03,     5.12156e+03
    2.63261e+03,     4.84062e+01,     7.49109e+01,     1.02429e+03,     5.12156e+03
    1.05000e+01,     3.74999e+01,     4.45224e+01,     1.42911e+03,     6.06343e+03
    3.54788e+03,     3.74999e+01,     4.45224e+01,     1.42911e+03,     6.06343e+03
    1.05000e+01,     4.83831e+01,     5.22618e+01,     1.55752e+03,     7.60579e+03
    4.46511e+03,     4.83831e+01,     5.22618e+01,     1.55752e+03,     7.60579e+03
    1.05000e+01,     1.48248e+03,     8.57059e+02,    -1.66711e+04,     1.81343e+04
    5.38378e+03,     1.48248e+03,     8.57059e+02,    -1.66711e+04,     1.81343e+04
    1.05000e+01,     9.70724e+01,     1.34170e+02,     1.29758e+03,     1.32184e+04
    6.30177e+03,     9.70724e+01,     1.34170e+02,     1.29758e+03,     1.32184e+04
    1.05000e+01,     8.52985e+01,     8.87741e+01,     1.61154e+03,     1.30299e+04
    7.20672e+03,     8.52985e+01,     8.87741e+01,     1.61154e+03,     1.30299e+04
    1.05000e+01,     2.27685e+01,     2.60105e+01,     4.83333e+03,     1.18873e+04
    8.12591e+03,     2.27685e+01,     2.60105e+01,     4.83333e+03,     1.18873e+04
    1.05000e+01,     2.66377e+03,     1.72677e+03,    -3.53284e+04,     3.78083e+04
    9.04412e+03,     2.66377e+03,     1.72677e+03,    -3.53284e+04,     3.78083e+04
    1.05000e+01,     1.23572e+02,     1.07902e+02,    -1.78494e+02,     1.88212e+04
    9.96443e+03,     1.23572e+02,     1.07902e+02,    -1.78494e+02,     1.88212e+04
    1.05000e+01,     9.26651e+01,     7.63268e+01,     9.54989e+02,     1.90620e+04
    1.08838e+04,     9.26651e+01,     7.63268e+01,     9.54989e+02,     1.90620e+04
    1.05000e+01,     1.55822e+01,     1.38570e+01,     7.15612e+03,     1.58957e+04
    1.17820e+04,     1.55822e+01,     1.38570e+01,     7.15612e+03,     1.58957e+04
    1.05000e+01,     1.26472e+01,     7.06853e+00,     7.65018e+03,     1.54240e+04
    1.26369e+04,     1.26472e+01,     7.06853e+00,     7.65018e+03,     1.54240e+04
    1.05000e+01,     1.68782e+01,     6.71759e+00,     7.78069e+03,     1.56007e+04
    1.33744e+04,     1.68782e+01,     6.71759e+00,     7.78069e+03,     1.56007e+04
    1.05000e+01,     2.28964e+01,     9.77066e+00,     7.97464e+03,     1.63811e+04
    1.38667e+04,     2.28964e+01,     9.77066e+00,     7.97464e+03,     1.63811e+04
    1.05000e+01,     1.06965e+01,     7.83046e+00,     1.06467e+04,     1.68699e+04
    1.42397e+04,     1.06965e+01,     7.83046e+00,     1.06467e+04,     1.68699e+04
    1.05000e+01,     2.76543e+01,     2.60869e+01,     8.62122e+03,     2.02619e+04
    1.46113e+04,     2.76543e+01,     2.60869e+01,     8.62122e+03,     2.02619e+04
    1.05000e+01,     1.24264e+01,     1.47616e+01,     1.05559e+04,     2.03039e+04
    1.50112e+04,     1.24264e+01,     1.47616e+01,     1.05559e+04,     2.03039e+04
    1.05000e+01,     6.37758e+00,     6.40885e+00,     1.14784e+04,     1.94725e+04
    1.54657e+04,     6.37758e+00,     6.40885e+00,     1.14784e+04,     1.94725e+04
